BRYAN SCH BUSINESS & ECON	2	0.0011
WESTERN MICHIGAN UNIV	2	0.0011
LOYOLA UNIV MARYLAND	2	0.0011
MENTAL HLTH CTR DENVER	2	0.0011
KEN BLANCHARD COLL BUSINESS	2	0.0011
OLIN SCH BUSINESS	2	0.0011
MICHAEL G FOSTER SCH BUSINESS	2	0.0011
GEORGE WASHINGTON UNIV	2	0.0011
JAMES M ANDERSON CTR HLTH SYST EXCELLENCE	2	0.0011
DEPT MANAGERIAL SCI	2	0.0011
DEPT MANAGEMENT TECHNOL & ECON	2	0.0011
DEPT MANAGEMENT MARKETING & INT BUSINESS	2	0.0011
GRAND VALLEY STATE UNIV	2	0.0011
ARIZONA STATE UNIV W	2	0.0011
DEPT BUSINESS	2	0.0011
THUNDER BAY	2	0.0011
E CAROLINA UNIV	2	0.0011
SCH INT BUSINESS ADM	2	0.0011
HUMANITARIAN RES GRP	2	0.0011
BUSINESS DIV	2	0.0011
PONTIFICIA UNIV CATOLICA CHILE	2	0.0011
DEPT STAT	2	0.0011
DIV MANAGEMENT	2	0.0011
EASTERN MICHIGAN UNIV	2	0.0011
UNIV SEVILLE	2	0.0011
COLL COMMERCE	2	0.0011
MCCOMBS SCH	2	0.0011
OFF 986	2	0.0011
WORRELL PROFESS CTR	2	0.0011
DECIS SCI AREA	2	0.0011
FAC ECON & COMMERCE	2	0.0011
MFG SYST RES LAB	2	0.0011
LEADERS MFG PROGRAM	2	0.0011
GRAND CANYON UNIV	2	0.0011
BUENOS AIRES	2	0.0011
DEPT ECONOMETR & OR	2	0.0011
RAJ SOIN COLL BUSINESS	2	0.0011
CTR SUPPLY CHAIN MANAGEMENT & LOGIST	2	0.0011
GIDEAO RES GRP	2	0.0011
MANCHESTER M15 6PD	2	0.0011
WHITTEMORE SCH BUSINESS & ECON	2	0.0011
ATHENS STATE UNIV	2	0.0011
CARROLL SCH MANAGEMENT	2	0.0011
JOHN CARROLL UNIV	2	0.0011
SCH ACCOUNTANCY	2	0.0011
UNIV MANNHEIM	2	0.0011
GOIZUETA SCH BUSINESS	2	0.0011
DEPT IND MANAGEMENT	2	0.0011
SUFFOLK UNIV	2	0.0011
IBM TJ WATSON RES CTR	2	0.0011
DEPT MANAGEMENT & ADM SCI	2	0.0011
LULEA UNIV TECHNOL	2	0.0011
SUPPLY CHAIN & INFORMAT SYST DEPT	2	0.0011
MANCHESTER M15 6PB	2	0.0011
GLOBAL SUPPLY CHAIN MANAGEMENT FORUM	2	0.0011
DEPT DECIS SCI & INFORMAT MANAGEMENT	2	0.0011
UNIV CENT ARKANSAS	2	0.0011
CTR INFRASTRUCT TRANSPORTAT & ENVIRONM	2	0.0011
UCLA ANDERSON SCH	2	0.0011
WORLD BUSINESS DEPT	2	0.0011
WAYNE STATE UNIV	2	0.0011
MIT SLOAN SCH MANAGEMENT	2	0.0011
CALIF STATE UNIV LONG BEACH	2	0.0011
FOX SCH BUSINESS	2	0.0011
NAGOYA INST TECHNOL	2	0.0011
ARKANSAS STATE UNIV	2	0.0011
ELLER COLL MANAGEMENT	2	0.0011
DEPT APPL ECON	2	0.0011
UNIV CENT FLORIDA	2	0.0011
SEIDMAN SCH BUSINESS	2	0.0011
BELFAST BT7 1NN	2	0.0011
WISCONSIN SCH BUSINESS	2	0.0011
UNIV VERMONT	2	0.0011
DEPT IND MANAGEMENT & LOGIST	2	0.0011
SCH CIVIL & ENVIRONM ENGN	2	0.0011
OPERAT & DECIS TECHNOL DEPT	2	0.0011
MAASTRICHT UNIV	2	0.0011
MICHAEL F PRICE COLL BUSINESS	2	0.0011
XIAN JIAOTONG UNIV	2	0.0011
INST ROBOT	2	0.0011
